I0707 21:31:28.021961 140686250952512 train_utils.py:365] train in step: 50, loss: 2.3894999027252197, acc: 0.1348000019788742
I0707 21:31:38.353191 140686250952512 train_utils.py:380] eval in step: 50, loss: 2.4529, acc: 0.1615
I0707 21:31:42.007240 140686250952512 train_utils.py:365] train in step: 100, loss: 2.422799825668335, acc: 0.11999999731779099
I0707 21:31:47.130457 140686250952512 train_utils.py:380] eval in step: 100, loss: 2.4431, acc: 0.1750
I0707 21:31:50.546951 140686250952512 train_utils.py:365] train in step: 150, loss: 2.425299882888794, acc: 0.12999999523162842
I0707 21:31:55.698879 140686250952512 train_utils.py:380] eval in step: 150, loss: 2.4727, acc: 0.1595
I0707 21:32:00.213947 140686250952512 train_utils.py:365] train in step: 200, loss: 2.4313998222351074, acc: 0.16249999403953552
I0707 21:32:05.417729 140686250952512 train_utils.py:380] eval in step: 200, loss: 2.5264, acc: 0.1390
I0707 21:32:10.062399 140686250952512 train_utils.py:365] train in step: 250, loss: 2.433300018310547, acc: 0.14999999105930328
I0707 21:32:15.234241 140686250952512 train_utils.py:380] eval in step: 250, loss: 2.5806, acc: 0.1715
I0707 21:32:20.079249 140686250952512 train_utils.py:365] train in step: 300, loss: 2.3870999813079834, acc: 0.14499999582767487
I0707 21:32:25.827707 140686250952512 train_utils.py:380] eval in step: 300, loss: 2.3796, acc: 0.0810
I0707 21:32:30.673806 140686250952512 train_utils.py:365] train in step: 350, loss: 2.432499885559082, acc: 0.10249999910593033
I0707 21:32:36.600466 140686250952512 train_utils.py:380] eval in step: 350, loss: 2.3213, acc: 0.1850
I0707 21:32:40.646092 140686250952512 train_utils.py:365] train in step: 400, loss: 2.363999843597412, acc: 0.13750000298023224
I0707 21:32:47.711364 140686250952512 train_utils.py:380] eval in step: 400, loss: 2.3874, acc: 0.0970
I0707 21:32:52.456202 140686250952512 train_utils.py:365] train in step: 450, loss: 2.3416998386383057, acc: 0.12999999523162842
I0707 21:32:57.952740 140686250952512 train_utils.py:380] eval in step: 450, loss: 2.3089, acc: 0.1715
I0707 21:33:02.174834 140686250952512 train_utils.py:365] train in step: 500, loss: 2.298799991607666, acc: 0.1824999898672104
I0707 21:33:08.573034 140686250952512 train_utils.py:380] eval in step: 500, loss: 2.2750, acc: 0.1715
I0707 21:33:12.629481 140686250952512 train_utils.py:365] train in step: 550, loss: 2.29830002784729, acc: 0.17499999701976776
