I0707 19:24:58.398507 140216863946560 train_utils.py:365] train in step: 50, loss: 2.4054999351501465, acc: 0.1396999955177307
I0707 19:25:07.849014 140216863946560 train_utils.py:380] eval in step: 50, loss: 2.4721, acc: 0.1660
I0707 19:25:11.530901 140216863946560 train_utils.py:365] train in step: 100, loss: 2.501499891281128, acc: 0.11249999701976776
I0707 19:25:16.596096 140216863946560 train_utils.py:380] eval in step: 100, loss: 2.4218, acc: 0.1595
I0707 19:25:20.073884 140216863946560 train_utils.py:365] train in step: 150, loss: 2.5326998233795166, acc: 0.13249999284744263
I0707 19:25:25.036619 140216863946560 train_utils.py:380] eval in step: 150, loss: 2.3096, acc: 0.1670
I0707 19:25:28.863147 140216863946560 train_utils.py:365] train in step: 200, loss: 2.443699836730957, acc: 0.14749999344348907
I0707 19:25:35.177332 140216863946560 train_utils.py:380] eval in step: 200, loss: 2.3517, acc: 0.1595
I0707 19:25:42.294069 140216863946560 train_utils.py:365] train in step: 250, loss: 2.4552998542785645, acc: 0.11249999701976776
I0707 19:25:48.649026 140216863946560 train_utils.py:380] eval in step: 250, loss: 2.4192, acc: 0.1595
I0707 19:25:54.662689 140216863946560 train_utils.py:365] train in step: 300, loss: 2.532899856567383, acc: 0.11999999731779099
I0707 19:26:05.057833 140216863946560 train_utils.py:380] eval in step: 300, loss: 2.6070, acc: 0.1715
I0707 19:26:09.039686 140216863946560 train_utils.py:365] train in step: 350, loss: 2.3770999908447266, acc: 0.14999999105930328
I0707 19:26:16.877036 140216863946560 train_utils.py:380] eval in step: 350, loss: 2.3080, acc: 0.1595
I0707 19:26:22.510984 140216863946560 train_utils.py:365] train in step: 400, loss: 2.366999864578247, acc: 0.1550000011920929
I0707 19:26:33.123674 140216863946560 train_utils.py:380] eval in step: 400, loss: 2.4902, acc: 0.1595
I0707 19:26:37.039957 140216863946560 train_utils.py:365] train in step: 450, loss: 2.4233999252319336, acc: 0.14499999582767487
I0707 19:26:45.856663 140216863946560 train_utils.py:380] eval in step: 450, loss: 2.4094, acc: 0.0875
I0707 19:26:49.609405 140216863946560 train_utils.py:365] train in step: 500, loss: 2.4161999225616455, acc: 0.13750000298023224
I0707 19:26:56.948753 140216863946560 train_utils.py:380] eval in step: 500, loss: 2.4545, acc: 0.1715
I0707 19:27:05.535801 140216863946560 train_utils.py:365] train in step: 550, loss: 2.4500999450683594, acc: 0.11249999701976776
I0707 19:27:12.209453 140216863946560 train_utils.py:380] eval in step: 550, loss: 2.3262, acc: 0.0970
I0707 19:27:18.968292 140216863946560 train_utils.py:365] train in step: 600, loss: 2.363499879837036, acc: 0.1550000011920929
I0707 19:27:30.863505 140216863946560 train_utils.py:380] eval in step: 600, loss: 2.4683, acc: 0.0810
I0707 19:27:34.581952 140216863946560 train_utils.py:365] train in step: 650, loss: 2.3954999446868896, acc: 0.125
I0707 19:27:41.934659 140216863946560 train_utils.py:380] eval in step: 650, loss: 2.4187, acc: 0.0855
I0707 19:27:46.674660 140216863946560 train_utils.py:365] train in step: 700, loss: 2.370800018310547, acc: 0.14499999582767487
I0707 19:27:57.962225 140216863946560 train_utils.py:380] eval in step: 700, loss: 2.4951, acc: 0.1595
I0707 19:28:06.104018 140216863946560 train_utils.py:365] train in step: 750, loss: 2.4027998447418213, acc: 0.12999999523162842
I0707 19:28:11.416921 140216863946560 train_utils.py:380] eval in step: 750, loss: 2.3525, acc: 0.1715
I0707 19:28:19.327379 140216863946560 train_utils.py:365] train in step: 800, loss: 2.407599925994873, acc: 0.13249999284744263
I0707 19:28:24.727565 140216863946560 train_utils.py:380] eval in step: 800, loss: 2.3296, acc: 0.1595
I0707 19:28:32.046429 140216863946560 train_utils.py:365] train in step: 850, loss: 2.3914999961853027, acc: 0.14749999344348907
I0707 19:28:38.423655 140216863946560 train_utils.py:380] eval in step: 850, loss: 2.3201, acc: 0.1595
I0707 19:28:44.981364 140216863946560 train_utils.py:365] train in step: 900, loss: 2.3422000408172607, acc: 0.14999999105930328
I0707 19:28:52.443101 140216863946560 train_utils.py:380] eval in step: 900, loss: 2.3696, acc: 0.1595
I0707 19:29:01.279864 140216863946560 train_utils.py:365] train in step: 950, loss: 2.3731000423431396, acc: 0.1550000011920929
I0707 19:29:06.792378 140216863946560 train_utils.py:380] eval in step: 950, loss: 2.3039, acc: 0.1715
I0707 19:29:10.865279 140216863946560 train_utils.py:365] train in step: 1000, loss: 2.3783998489379883, acc: 0.1550000011920929
I0707 19:29:18.570046 140216863946560 train_utils.py:380] eval in step: 1000, loss: 2.4122, acc: 0.0920
I0707 19:29:22.619807 140216863946560 train_utils.py:365] train in step: 1050, loss: 2.3880999088287354, acc: 0.14000000059604645
